WeatherCondition,PopulationDensity,UrbanActivities,EnergyConsumption,EnergyDistribution,EnergyStorageHealth,DemandResponse
2,147,0.11583465834136975,187,0.8060803234250968,0.8579259317369581,0.3473027698658774
2,161,0.129954904076921,148,0.3459940916876967,0.27995628376658654,0.39191424430331256
0,168,0.13032411356012108,134,0.5152384303264579,0.5601128456006358,0.9372881446969766
2,758,0.6811770960705276,109,0.8917594029629425,0.43982646214547416,0.6219550924394208
2,970,0.3726760954958379,79,0.38439834194939615,0.14196720316863154,0.3177372210810081
3,465,0.733314661265906,119,0.0815382734625093,0.9405862283227774,0.08215758102532877
3,261,0.4054714728869787,54,0.9948941218956516,0.009782935793835268,0.4343528250111356
2,838,0.6276067213320636,128,0.18028020546321621,0.1875763703136386,0.849082822560823
9,587,0.7698580056788935,92,0.04878181759871936,0.3455649216780119,0.2514318062363121
7,530,0.5482159106549206,126,0.41065359741666563,0.8564612551825744,0.8602870361996744
7,958,0.5395035904500061,55,0.12146352129343196,0.7886536604091218,0.16164694408120817
0,588,0.08823432528563446,51,0.9787333844257963,0.5798840645662187,0.12993248121677137
6,329,0.4107817429094348,66,0.3807938560622627,0.695020955319429,0.6056920829589576
1,469,0.5457771532249376,137,0.825811132909108,0.3409115974530311,0.8046379177931976
0,277,0.46198082566640997,61,0.17660538950445093,0.940541546218728,0.7800529237057396
2,956,0.9007820001884255,127,0.13881475675018495,0.026787288560364386,0.5436086655514148
3,509,0.9065306321194894,56,0.6492931300478861,0.10092867658942395,0.6386917328880463
5,667,0.8219173805887617,122,0.9093101358098351,0.9255538322639574,0.25819929071820213
9,689,0.37529807537312,127,0.1145364549599851,0.9450516263159479,0.5512209106829049
4,369,0.7172991516875343,74,0.589253965664922,0.49057100372159124,0.20770150479528304
3,305,0.3952884610696098,102,0.08493949141798496,0.5764607854070216,0.9283585052308392
7,892,0.23259359897575904,131,0.8121629440118863,0.9025378550625649,0.6780567356940999
3,839,0.3429026435508816,130,0.9093059135717025,0.8534343539354857,0.5646440159124986
9,999,0.07096463328553548,183,0.6287943032244334,0.8619518798543505,0.2471422876944539
1,850,0.3317775090046472,125,0.6883431025412797,0.3717856018640834,0.4089781867788953
2,899,0.4607422172611716,52,0.05543646461202256,0.8305478380158542,0.7802167412814824
5,181,0.95548089478083,84,0.0729771868860829,0.06931060113419107,0.239408342668595
7,945,0.3134105862196249,96,0.17967055599272008,0.4869644746373675,0.1288571979116444
7,861,0.9024535392055206,142,0.27382846733187727,0.23740693892834597,0.3073536402861078
8,292,0.22885827582349705,180,0.7598561168398539,0.035797784970672764,0.7944717475697035
6,717,0.1909688977592494,108,0.4354292470128991,0.6172108582919306,0.8831160835715329
1,288,0.5189954564321649,145,0.07824968674669652,0.07617989296243399,0.41436333187119423
7,375,0.672511369297406,67,0.8526450622846845,0.12015923641919313,0.7812577026533762
6,173,0.044332250802281425,175,0.9938267025769612,0.08174509095386362,0.3322240314204239
7,109,0.2210658650472167,126,0.45502629270506,0.9750475525807055,0.5087905794257392
2,734,0.4556836665013164,115,0.5117640055755714,0.03923868994255453,0.02018446642741989
6,315,0.33100433598318146,69,0.07850943920096509,0.26975645489002376,0.7119958753168466
9,389,0.7126210793483219,67,0.38301743088729767,0.6519984794232339,0.7187109391923109
8,544,0.5111605960413168,121,0.3718043598901165,0.8233832132365506,0.10020372633369379
2,651,0.1603591056039002,171,0.9657915129815576,0.6082035242971345,0.35880514311841705
9,292,0.8944653793150905,115,0.6604315091602634,0.9765017563540938,0.48354667645807636
5,738,0.29290567548335955,148,0.7821831602469215,0.33770820881830743,0.7741064468705614
1,388,0.7311311089644235,75,0.12833205059808928,0.47200549226743727,0.8236065318289496
1,682,0.7799157791054099,54,0.41692688174267867,0.821301435919741,0.7191587116085972
4,748,0.9631577002561021,129,0.1915528023072307,0.6816973929198892,0.21584695184178615
4,243,0.4985074665241014,155,0.860188978284138,0.2140670631196363,0.3563407267997125
6,488,0.6158355154644322,60,0.15237237525780056,0.49866774011895687,0.24730287089441383
1,965,0.33487629347953374,196,0.4388712190028592,0.9759593167457726,0.6371853091281389
6,991,0.6781792934120665,189,0.05365028175375408,0.8630231756665131,0.6473495788957632
4,506,0.4633834858663197,179,0.6342942942004385,0.19180339756920606,0.016169159424415214
5,910,0.43765236472442226,199,0.4819247499477609,0.17978589764323705,0.7317112723504288
7,469,0.8554675291161055,82,0.49796677244011145,0.8283945173701613,0.22951048573982424
9,956,0.050168843498688664,73,0.1016189105917763,0.19889450142980425,0.8013758834708291
3,540,0.8819624278318685,198,0.5139811852170688,0.4527893931365662,0.8328145761233193
6,880,0.8520698378285569,95,0.5637834907825556,0.18075863407862147,0.7969760499379773
5,995,0.5063662535617891,67,0.9628400866773323,0.01466286203424394,0.40811301898769836
9,750,0.49020285420562826,182,0.03322268328550648,0.8754036461334433,0.3483022518453587
1,663,0.3618073680354902,57,0.9227136094915631,0.7790044421741403,0.4351210846496685
7,628,0.9941737916817344,134,0.47956445793158464,0.47058842928899025,0.5272366680066932
9,776,0.11116933275384122,160,0.2101145254909742,0.15957900001726288,0.2499199254079425
8,112,0.590215235628607,106,0.6655460829512252,0.806417708206349,0.9316363934754643
4,801,0.681681590112417,54,0.5170522172529597,0.35936727593119244,0.5040649601003431
9,439,0.9343300082169445,62,0.22675501642972817,0.6619491611542303,0.07319700561467346
3,964,0.7802034968567615,132,0.6268268458355672,0.3166944436897041,0.9972020907884271
5,973,0.6438472028115468,139,0.4732622751848782,0.4322871049442034,0.4841040403852437
7,963,0.11681231681212267,118,0.6890146183619537,0.5354718292690596,0.9469888694802788
2,875,0.3737335168314674,81,0.6890769281293926,0.762016272711528,0.3902837177728663
9,411,0.13884164254798526,151,0.47281531901090423,0.8320685878845195,0.22476080260572806
0,832,0.8812127324655137,179,0.39079621092164163,0.44354674685499074,0.7368801101233261
3,203,0.749621155563643,118,0.06324424142701757,0.2330401323462603,0.4324943135150542
3,438,0.7575367867972292,192,0.49384659796084285,0.15364932847802315,0.8814586175847963
0,297,0.6522565177735441,121,0.24311502908842808,0.34074787125338224,0.46449109368293906
8,399,0.5070435369367097,160,0.05324746462565144,0.8017834861690197,0.3383406606122441
2,543,0.1499710594634972,114,0.33038023043743525,0.27398182531148974,0.9666779596333738
4,458,0.32969488670505176,66,0.0874690187278051,0.047519966147041015,0.8303746151967002
5,467,0.13691579247689056,129,0.5797418229285689,0.5642760870141527,0.20559930736820242
7,268,0.7249131428523432,178,0.5036690647130766,0.03361362684168456,0.48885522383308033
5,248,0.16022877602200503,52,0.7924289973960876,0.8849251407872926,0.11331659232046742
2,860,0.7021135501716855,176,0.2676335436392496,0.6780604795384513,0.10774453895161651
5,867,0.6922553895959047,177,0.37152906547000275,0.2568453570134428,0.8534000689100646
0,141,0.4593044789912889,119,0.6889503886384063,0.4690915041293078,0.9318258073008623
3,301,0.1352286541180523,101,0.9929445202315115,0.7392168297482733,0.738832670025861
5,343,0.3148008261340367,171,0.9041697574464546,0.9156838335571879,0.9892367013242732
6,768,0.32009310907555144,52,0.5208248984434779,0.8744537617267076,0.0452788406189939
9,563,0.7003851331432934,143,0.6779472958666138,0.06953152029493148,0.3315094176684801
2,548,0.11374301941372433,96,0.5319223265759792,0.0811413010445311,0.1321243102668347
8,897,0.8290686462160908,124,0.43480553190446225,0.5977237054506327,0.782018503254241
6,893,0.761007290185914,140,0.6022976895382963,0.49649606886360753,0.8904130248590201
0,536,0.18630691817427392,135,0.3864992253255707,0.2929370736021373,0.44711853932705625
1,992,0.7191643817788894,55,0.2801883557410607,0.976173089193256,0.8292048203016912
0,849,0.6685131814678218,144,0.7056739028016847,0.7462670700836853,0.8476216145984015
8,630,0.7481208001109263,110,0.8719734128806963,0.687317448389289,0.13969046136751406
8,664,0.18892855544869447,92,0.28802430605064855,0.18132969277631494,0.376985631240086
6,696,0.15759032215646862,105,0.7068916177388872,0.28393088767076224,0.18802823120938827
9,372,0.23648398592275421,163,0.4340190036912507,0.6050186841105047,0.6700509609114073
2,529,0.36587170314897566,197,0.3020850371845806,0.7955964643657869,0.3873310947177465
4,971,0.7936649810358012,96,0.6211109785431873,0.931060349488902,0.6677748146659801
3,312,0.73792393747885,80,0.9394144622441536,0.6977268798480183,0.8758762778214829
6,972,0.9254515922785331,151,0.351691481326754,0.4186370531345387,0.4127523437151055
8,203,0.05862955909861545,113,0.7594793021797208,0.6910778707795567,0.9719237586246866
1,291,0.011556281014185599,139,0.3146980824772637,0.0691753403700841,0.40861407406095973
7,788,0.6991388297007991,140,0.8038683811816081,0.6000828057855054,0.2137346551496042
8,758,0.2792874957941657,95,0.7599847243942358,0.8946248688086695,0.5292728314403757
9,479,0.33407889553381753,159,0.7656327716250926,0.6369465151221421,0.39903853378839804
9,180,0.5468020259145122,144,0.9977080680019068,0.007540271911687713,0.12500150819422973
8,804,0.10241312312679851,73,0.14051757180641444,0.6945191246504664,0.02319194357945753
9,648,0.6426944165480497,138,0.38883923312269475,0.7264441309409619,0.7440041725667181
6,476,0.3251474462311502,86,0.6308121666584156,0.5412291529616114,0.9328594867240717
8,937,0.6327151243009916,78,0.5904754724435436,0.8160882291456032,0.4404745192942734
8,253,0.8340069130733858,156,0.7806330846062137,0.20229126617400095,0.0654070773502825
2,741,0.17111133333742967,179,0.04690958174587667,0.40897886256521343,0.7406431093186528
3,670,0.9308730929145203,189,0.7050511687742813,0.807586019163874,0.8670719662080192
1,835,0.5306881410624438,182,0.7377239566223397,0.6036898033430931,0.32365308615749333
9,860,0.9229277651739684,140,0.06110111595134815,0.9943652479477131,0.22201527291171397
2,339,0.20773008220177813,105,0.5386823572318638,0.06926433296379042,0.3370565992120437
4,473,0.6045626646042376,127,0.2449927044890795,0.2443111287397669,0.9083152511814419
4,904,0.4038871173236047,120,0.8016272613713299,0.19912535248850094,0.4179611283335434
5,898,0.7742221911560132,85,0.049613606193754434,0.976392224739126,0.6541579301510857
6,303,0.6059089432132964,123,0.14616414729596527,0.8692626560457649,0.07435509724222444
6,710,0.49451545695831844,78,0.10445377128987265,0.13312354416360006,0.2815389084813721
0,449,0.9129854064310087,129,0.06521770545158434,0.3538039060213626,0.22802587733483237
1,787,0.3771170641716802,151,0.600073663017371,0.052597204616885995,0.06262424127383914
8,873,0.2199802048981815,82,0.8685469225615354,0.6325673186833101,0.12061241116662935
9,882,0.6081011868520917,142,0.5109731246645378,0.33119471178225146,0.41660434100597354
1,242,0.6240284371728138,161,0.21058152191418333,0.25756426698834356,0.5580048492586622
5,288,0.4390946215718754,172,0.34379626849197165,0.5231171981909752,0.3119188438353704
0,371,0.4866100436893823,190,0.3603662220700541,0.7955515739484162,0.4195016749059335
2,631,0.9595534142998999,183,0.45163539766429595,0.4039176088418379,0.759492582909414
1,944,0.7326856913968013,57,0.42053836594992255,0.757448891190985,0.2471868296114852
2,399,0.110601751482577,167,0.6711512523908763,0.44613225833782966,0.03412238468363038
4,525,0.21213007087061098,58,0.33991217103651006,0.21452204705590205,0.25698881778512916
9,145,0.975576634435559,70,0.662965392811886,0.44620580299659085,0.9214013169841563
5,194,0.7264655537935313,178,0.5467734509950647,0.5380545108177617,0.0180252331443852
8,163,0.9150451261446532,95,0.048508847050993564,0.46157937403834803,0.1289396495450572
9,512,0.30386146398872205,111,0.9196720842164606,0.2743242869784057,0.06508061040111146
3,742,0.7418668600865923,51,0.17795739357475404,0.18510218972104453,0.37692695488053785
6,108,0.7140027085235114,153,0.451528855939186,0.946952197900735,0.6477478743919088
5,558,0.2946899854393751,124,0.947597201228367,0.2974862511031465,0.9103441631827053
1,814,0.5508163254507054,150,0.24733320143520798,0.7053696122492102,0.7940666836376302
9,508,0.6274151112702953,137,0.022164548539860607,0.3406943907861858,0.25070591309051815
7,569,0.48113181082746503,177,0.490049824927412,0.9696430251363969,0.6348399428731182
6,909,0.8271787066580127,132,0.22393119604021317,0.9882787662856063,0.6638446236499556
6,605,0.8328690417979895,54,0.5820275232046304,0.8250963467402727,0.09051247207382984
7,785,0.8506005483015567,142,0.817108112676771,0.5814735316720694,0.42713424546611956
0,172,0.8034235690981628,88,0.5112199156446098,0.542067322959314,0.31124993718529803
0,183,0.4880834771971446,177,0.6450293448834077,0.32896140358188364,0.15711393312742106
7,158,0.3814382981490072,115,0.6661523958274078,0.12202856060296685,0.05867165095927096
3,120,0.8313762837143706,94,0.8205344966050687,0.07906113575608398,0.027135773077172742
4,557,0.49020145855626684,124,0.687926808978413,0.46544750713967253,0.8587286493118904
7,256,0.24637139862798185,150,0.9761721517915817,0.9787887189992365,0.33064245290570704
4,930,0.5073435323222163,190,0.45621125308936716,0.24687791143366256,0.4930741807186684
9,428,0.14184982191924211,142,0.05025837352701534,0.41095241312512476,0.2916323072695124
3,672,0.6916294905987989,168,0.39402690348224867,0.6414195130842409,0.16585586313011957
5,675,0.33592128162390633,81,0.839878042653229,0.351063823008423,0.2613003360317867
4,936,0.2606587984474543,158,0.13306765337133586,0.0036297500597120003,0.16998609543214693
6,779,0.956508746234745,92,0.735939852580397,0.39621713472014886,0.7578775415218142
9,302,0.7768809957583076,185,0.5356614582921287,0.8046414374683287,0.9075137127193151
6,740,0.7870695027239316,123,0.9006660970763871,0.9439599618845486,0.43450163940595676
3,856,0.6237219692791834,188,0.7311896667182012,0.2750907960262797,0.8229243247530689
4,205,0.8391728105102971,88,0.660524110566053,0.9216456421852527,0.4257869099173437
2,932,0.7591624811633813,75,0.8868779292983335,0.8671485534646574,0.44678180014900937
3,221,0.5987737041336165,121,0.9082199272930845,0.4067238427989017,0.48511567322969373
3,417,0.9611244018517173,151,0.38491670443530557,0.004677816195338136,0.8202363217216545
2,281,0.19159494968442303,75,0.9278473118440531,0.844875928056857,0.9363247083668665
9,714,0.943379718994751,81,0.0546980018628177,0.2867725307520993,0.7444431116458526
4,415,0.40143816199886495,95,0.7625666278868463,0.7558865739767074,0.8884433048909292
4,913,0.5283989834014866,184,0.33653094211568324,0.5715145526532269,0.6427256709843006
6,872,0.12273931954430894,84,0.48739694556571067,0.2216645216827885,0.8392573695342626
3,724,0.5401074389217909,71,0.835749886014123,0.6482116909890477,0.5568236756355034
3,505,0.6112067518581934,199,0.6370387238658145,0.7648402324939776,0.7727058099263505
8,169,0.997701541808524,171,0.45749102453342905,0.47444515770703066,0.7052515237991703
5,259,0.9751924110715265,52,0.16393324278323085,0.7479102774734984,0.7492620380337612
3,339,0.9663972918742872,95,0.9392647955104453,0.40497183800136916,0.23437665446845213
1,622,0.34838806010205736,57,0.3324774765413099,0.9802515720532957,0.15375100759394644
5,237,0.9912664987450435,53,0.10116152362680852,0.2398085055124639,0.653029523343659
1,594,0.45547815159511085,64,0.5641467471631174,0.7778547124466481,0.4828872490540158
4,778,0.8518362587619005,93,0.4062797912114571,0.7496020570575452,0.7646600619646862
5,346,0.216319969018972,169,0.5905111604373054,0.5294429025956713,0.14650433116089245
3,965,0.5058331796566023,125,0.23352996236763213,0.35033826092312625,0.9476926185185699
2,642,0.9660120961276054,161,0.3787288650937203,0.44575992804770626,0.7040371179416576
6,623,0.9470313969234275,136,0.972508373716378,0.6294874280906878,0.02298905010272223
1,342,0.6837348778214267,67,0.9365362090373306,0.5303496335753262,0.5765338518184848
5,719,0.7978143225530598,101,0.86438174381506,0.7615401602971421,0.3126199787535783
3,435,0.1764266966024014,103,0.7791208624090573,0.36068180476023315,0.2746760958482286
5,521,0.7216585494841574,91,0.15655977486800365,0.10724503497735327,0.9021646753962289
3,934,0.6180508083353723,142,0.466930589943104,0.5055952520052315,0.8359486127245163
3,293,0.09155173575124609,190,0.7279027858776651,0.2590117558150695,0.009553603852301307
3,407,0.11315900658967626,81,0.2617675658479799,0.6166380812205616,0.18167141024166467
8,744,0.10844361775126188,132,0.03307421315713899,0.5203229154039972,0.719531837859436
6,605,0.7243569348298357,130,0.4180988993242102,0.7787485664991051,0.8481906287377066
2,380,0.14171520824757244,115,0.42514139640802007,0.575227222367436,0.717603775419703
2,902,0.46773227111447047,131,0.0651002574222933,0.430759541221993,0.5253040793990129
5,774,0.35698180587775774,127,0.32061557913949434,0.11985599882255715,0.9845771680093961
5,889,0.5505041407702178,103,0.9173000597874574,0.12014136760359884,0.7972796344931663
3,538,0.7064764872194028,122,0.25029680703761525,0.6403510122741294,0.46792831624379394
8,814,0.684722537221332,63,0.5691598172513013,0.8807532991099083,0.58347648609808
3,707,0.5155199159143766,185,0.4878819802967148,0.41478764530724976,0.044819010507936685
8,582,0.4643348736103855,84,0.8621257811243134,0.5307892344422103,0.964735340194816
3,322,0.3978155951222587,195,0.6535502437478664,0.5912125234830857,0.3627387497438884
1,848,0.8619099483043794,127,0.15842949480520674,0.4772976318640071,0.6615190278094141
1,216,0.330851804872645,101,0.14286872684355711,0.05956361534043497,0.6669502256030206
4,291,0.25936582116749485,121,0.5574872275263222,0.589139316601577,0.05694203272608178
3,887,0.7433154936552713,185,0.04646636235579593,0.13710244735395893,0.2658528742758086
6,717,0.35976346169672646,115,0.3935309459894343,0.555804009186045,0.656192052648297
4,615,0.8469985997572684,130,0.39901107915149914,0.7753772832594441,0.9121575163764741
5,629,0.32788871863714475,126,0.1963331212096706,0.0054480277247888065,0.7786330347376347
9,406,0.7019448245745882,167,0.3010122093369565,0.4304763161943558,0.5801384236340887
3,631,0.045109006285336095,122,0.3299482414009638,0.7456902931148373,0.2324846124485902
1,221,0.38556288011032,76,0.011758599152796534,0.5285362063310076,0.9488425448006632
9,748,0.3432301749675515,197,0.8058914035609553,0.23530680977434215,0.4036683817664044
8,691,0.8166787392759234,87,0.9574462492146836,0.6975674113895566,0.14990501004840617
9,253,0.9670554032283101,189,0.28926652416899856,0.7834723667738924,0.021638865130686025
6,969,0.4608812766929614,135,0.11198555765253249,0.3625252349364101,0.9501509566368136
3,636,0.8248362771537581,150,0.9535521431850031,0.2974006511669872,0.7779153878098726
2,551,0.6996947009573651,152,0.7405510211589527,0.5451381466353625,0.21638431936319702
9,268,0.9673859876636932,80,0.8911424282474296,0.3654230441052607,0.14177700047202801
2,158,0.8111085143428247,89,0.36087615137492857,0.8359369313014361,0.9594778796251466
8,400,0.07747806596373052,122,0.48406227576250527,0.779050116039121,0.24079148093413316
4,652,0.7132817223822362,187,0.9302397060852257,0.3118879047594896,0.461936954891921
2,649,0.5354997154223736,179,0.4595524471087463,0.4569785649209054,0.6108535281497156
4,216,0.016436057932327164,131,0.6720952939092465,0.8894879066542792,0.06238041160150054
1,886,0.2513129587254437,81,0.7047987948098439,0.14737662853420197,0.3444332454859411
3,881,0.921755245026893,137,0.8371138425606574,0.7542320915582748,0.9436401735692735
9,226,0.9260613727867529,151,0.9751789911113344,0.3168039068415974,0.7003476550252199
1,504,0.7988504602006344,138,0.3348993330999507,0.11947701069933248,0.3677852337756693
1,498,0.9817796032779894,138,0.24745084932362338,0.11697886519471568,0.7917301997570342
7,614,0.8065452246242049,81,0.07770594918541984,0.2762873342606528,0.8371868130424441
0,904,0.010204187285245192,103,0.8565375235365896,0.5480795829358619,0.1517793513732062
6,984,0.2878343403015118,145,0.29267987190062905,0.9078899042221144,0.5865944295480159
4,597,0.030624182237762865,163,0.049612795347709016,0.3029948563871756,0.36675460051420994
7,627,0.09410796873755944,73,0.8652704728191466,0.19922782086150037,0.5068630736473527
0,497,0.21884081695077606,79,0.5099094278424408,0.47865498730964084,0.46906297361309246
6,364,0.5035585463255224,146,0.8383132045496479,0.15662881874940793,0.503824027053632
4,850,0.8475320034620177,104,0.55448195976558,0.27169080293081704,0.5219480373457454
3,362,0.861966756157108,113,0.3137297487646671,0.9866312582268426,0.06925641830620977
6,497,0.6162018585572965,82,0.1297815917218248,0.5580505753998181,0.17769434556093677
9,745,0.928175939066235,95,0.4371615127704478,0.7839097675860927,0.566197572448006
1,824,0.5000623265902081,82,0.026549042593480898,0.21181011400312388,0.9360348644184848
0,626,0.8890360441332016,79,0.6024594428426964,0.5200683880011991,0.7465158354136405
0,535,0.4540652563320121,128,0.4276646367129804,0.5105290196508909,0.238643163492679
0,939,0.2772250074218823,141,0.1415236341415368,0.8126678466213926,0.3617180806264271
4,459,0.9164129181004277,145,0.5302344908128537,0.02157140441344707,0.33538010538426033
9,228,0.3879350756788693,79,0.8009106971608221,0.8604796962258388,0.769516675226832
6,963,0.5034041088444616,155,0.9748002861802316,0.0795949336688404,0.9721968339588616
1,733,0.3288606325306772,151,0.5273584980841481,0.9165963453751658,0.3554057883056897
9,340,0.6628376002907298,189,0.12955096104324026,0.14283955044412078,0.014760695906048449
7,726,0.9950312250060355,116,0.8107061857445024,0.5322383898174124,0.936882451991733
3,808,0.025513548864769642,192,0.6957885889819706,0.09939082474736138,0.7532281519544053
2,321,0.8998480060071015,59,0.9539712475543416,0.4471913352046789,0.8343556918444829
9,313,0.003926056989265403,135,0.5352129977839966,0.29927883602488947,0.20868075636911987
7,691,0.3642278811462111,110,0.35710391511834794,0.420095183797521,0.6456572668409986
1,874,0.1686068062895143,72,0.9628401204632584,0.5450334911627995,0.23270869775023895
2,234,0.7573417806725513,60,0.5384445814362068,0.4594386404490852,0.01161730218266821
2,917,0.05061084075717348,65,0.015905676308233363,0.023162826798628577,0.15706643645507712
9,853,0.5534849535843279,98,0.4736690126837009,0.8634531464494233,0.9228070463591977
0,485,0.29492613384531263,159,0.0023780309323867543,0.09495443127660153,0.21531976940675224
5,402,0.13367024886470213,129,0.7377078133229582,0.980627391425721,0.5851421496452516
1,881,0.7718182121026408,191,0.5659451135586733,0.8513186031435588,0.9680132244950982
0,386,0.2174168342552567,183,0.1098011119903971,0.5613752530964465,0.07568632402520714
1,661,0.2236752120549389,194,0.8130113072469655,0.2451932759094887,0.8079371438941564
5,288,0.275076785137923,168,0.5364372372142464,0.08624615636140254,0.5975569206232312
3,396,0.5867667638280274,91,0.11406037768283084,0.6718351441852511,0.32339981376510385
5,625,0.6596659316907483,59,0.16001087525882862,0.20150939343382301,0.36425455337181756
8,488,0.017602523701344963,98,0.8221038518708447,0.7332202838702865,0.02718274883972671
9,558,0.2418696361137903,58,0.35548687546518387,0.8325082785999603,0.2558352370527276
9,843,0.43097084250528284,51,0.8210960758488229,0.9889651268464542,0.4234005451950008
7,360,0.33197695216123313,117,0.06950335793779239,0.5042155426974658,0.7169135695246956
0,803,0.884170658510886,101,0.24385906229410403,0.9746719713796504,0.274778441594576
7,814,0.7877087308864188,188,0.764582595725264,0.14931969910566756,0.5803100894973556
8,872,0.6258902155388275,86,0.6417021209200332,0.8362470035024855,0.7316878182987192
5,212,0.33804241599703977,71,0.306824518993254,0.3598020051634754,0.6985308864156992
9,985,0.7006723448461598,54,0.9360264368996433,0.36481225475526446,0.5902915140410021
4,963,0.8436380128457944,179,0.21106623544988368,0.2686475055537253,0.5801913569313423
5,135,0.5948303773589867,182,0.84977956942763,0.17341052833681359,0.7212109055315687
5,178,0.7844614668933791,148,0.6957438715617076,0.4422161542436137,0.33551176205599165
8,374,0.7491049613997478,196,0.121117075461602,0.9872867755832976,0.45021490247004137
3,377,0.5717373111603222,152,0.5551156275905007,0.3299070443506156,0.966166859880607
1,773,0.31218321682151096,164,0.9299075807319563,0.46108176842485316,0.6686018535423038
8,411,0.7457821580012718,53,0.6188960488919507,0.22850435767847344,0.5198921968937671
1,628,0.20679636635760645,136,0.5288073983744251,0.3371201709698549,0.5783120827648528
9,303,0.7794883464715338,95,0.3663231906861415,0.05514118167504456,0.10442878611435835
8,116,0.804546692142533,132,0.7887881406902152,0.9560345626220949,0.5919887557890416
1,813,0.8221448795703731,99,0.9130592138836418,0.5098022068437421,0.8364989685421801
7,575,0.4729159709784576,75,0.7533167881431553,0.7329511531051287,0.5236156890885455
8,610,0.19248076777042167,120,0.7252493595439311,0.513289526241328,0.1768977549372196
9,309,0.09972360006606873,81,0.19249036909828365,0.7701968760493118,0.4482099124371204
8,598,0.7433612504879242,160,0.8339863419310556,0.5340904107463387,0.2780237695854979
9,501,0.8862613845298132,166,0.04069585510106555,0.701544680260333,0.3597408363489344
8,528,0.6508383588369067,146,0.7573614765359695,0.6848009987875184,0.22500899927463647
1,177,0.1441600603883696,75,0.21087003444822128,0.533562966824467,0.3339113058018097
3,667,0.934896448517574,137,0.48726126998448915,0.23058710013537753,0.8216983192534526
6,179,0.9891020145393196,100,0.6952339470314279,0.21184777691520362,0.757706164546587
1,405,0.43337860993492194,136,0.7590784130720176,0.8743051151014157,0.4905391154400722
0,157,0.5948252892737712,75,0.8880839411941426,0.12068658260739462,0.7825018354346823
2,629,0.7772285200016578,173,0.28259214429485857,0.5592417192200649,0.9755651839776881
3,307,0.7363897900500447,80,0.22432024302857312,0.502535023827671,0.4061445065742896
7,610,0.9677871919334492,175,0.9962462073748145,0.7984000908600974,0.9799871909893754
5,234,0.11488309107878891,94,0.20755816878248867,0.13539265537351897,0.24590614955898693
1,943,0.5807248661428057,80,0.6654807467263535,0.6872982021459031,0.9545378181533201
8,621,0.6919314196730921,160,0.9527446914155402,0.6058511373295761,0.8644337884498758
1,680,0.89009842418767,110,0.8965559869797856,0.7011965165777209,0.19913095946419146
4,952,0.8741096277181507,94,0.4432634374272518,0.6212256845024997,0.34984350301120704
3,998,0.97799979356129,109,0.6375816711138044,0.5625473854127689,0.7079210854038093
6,182,0.512078453937679,101,0.5290962830436293,0.9262682485713679,0.19162108320414062
7,720,0.8307608668132266,101,0.34665558311704747,0.3486575685122081,0.5907065334700149
4,143,0.4272817081273277,125,0.14442210105805298,0.18468763471151406,0.5348071290046139
9,582,0.42231387785603225,111,0.8033942306762777,0.7954061289844874,0.2918740819675357
4,743,0.253348364472859,116,0.09044168772906969,0.1296914631884889,0.30053343972427204
1,592,0.8182372870192298,128,0.6096273813564416,0.6797226118628134,0.5163082705999336
7,598,0.9858151058135156,98,0.5943691725106561,0.5495602021462219,0.2998494016343617
1,117,0.2563417283472579,137,0.3348243385654831,0.0012833632293802744,0.1802546955661164
9,704,0.05613158802107232,164,0.1354085574982249,0.23986224997704475,0.7733586969387248
5,393,0.8155424374190073,93,0.7996371273305899,0.49590390893029557,0.5817615971716746
7,247,0.6202300525347562,85,0.46192441211732194,0.32971492659406554,0.43763604054722804
5,571,0.9596988005510044,71,0.7252728914779526,0.4268917759394214,0.1812475847793099
3,271,0.25223921907695224,179,0.016485802053335497,0.6012700380527325,0.5943654777664881
3,662,0.07102765800128108,56,0.07450316427702319,0.7308255232194122,0.6286065897347545
5,630,0.49244226086650156,65,0.1758476845276199,0.1512074551819279,0.4797556211583749
3,219,0.08546602296514749,143,0.11383808388831251,0.2829125241038287,0.37273941269104927
7,935,0.26179000110270745,93,0.19170677096173772,0.6364904838812335,0.8672467320914834
8,836,0.12597786081916829,159,0.6864880682561506,0.5884406657754074,0.7048098072376927
0,165,0.2241321796600787,114,0.046997072512187876,0.7368481729005812,0.35617143303008647
3,240,0.10614465282139185,122,0.03786561210705042,0.6405099265283413,0.5930904490352387
3,545,0.9539059994272854,120,0.031652102483554656,0.330150530054244,0.23373113518065491
1,605,0.2785627134497355,123,0.6976491246075313,0.4992358301696753,0.011469965948110561
5,288,0.44389758599256546,74,0.5361354723951893,0.884741773903565,0.8688473043437873
2,257,0.8986118076342223,131,0.37024241166888805,0.18608978141864896,0.8188890277779766
6,709,0.6773215879614743,120,0.6756079081095312,0.376744792095566,0.6394031959097112
4,769,0.6180374805617743,106,0.5536042722481502,0.8417288008284116,0.8113136323559866
3,345,0.7055631903608371,99,0.007334840576062929,0.36419422039623794,0.7808226088621336
4,955,0.8288222571053818,124,0.8385497449620486,0.41222513574859243,0.8602562302127428
7,847,0.8776692678517609,187,0.35018438319140544,0.31922284374276866,0.8918640252213946
2,132,0.6426396706650265,199,0.399561263228985,0.899525527538609,0.8188032439065713
6,460,0.8900072746940577,90,0.7822899549601213,0.6633412371603278,0.8517487113633999
